"","year","pc_GDP","region","gcam.consumer","model","Units","input","value","totalPop","subregional.population.share"
"888",2005,5.4897696401646,"South Africa","FoodDemand_Group8","Ambrosia","Pcal/year","FoodDemand_Staples",3.4608888759091,4788.1,0.1
"889",2005,10.847633221418,"South Africa","FoodDemand_Group9","Ambrosia","Pcal/year","FoodDemand_Staples",3.0696388657141,4788.1,0.1
"890",2005,38.903623908919,"South Africa","FoodDemand_Group10","Ambrosia","Pcal/year","FoodDemand_Staples",2.72530745190526,4788.1,0.1
"891",2005,0.6180569601252,"South America_Northern","FoodDemand_Group1","Ambrosia","Pcal/year","FoodDemand_Staples",2.47255327372429,2788.1,0.1
"892",2005,2.0491486027058,"South America_Northern","FoodDemand_Group2","Ambrosia","Pcal/year","FoodDemand_Staples",3.6576505841689,2788.1,0.1
"893",2005,3.207294927135,"South America_Northern","FoodDemand_Group3","Ambrosia","Pcal/year","FoodDemand_Staples",3.57985595332947,2788.1,0.1
"894",2005,4.1629230038358,"South America_Northern","FoodDemand_Group4","Ambrosia","Pcal/year","FoodDemand_Staples",3.16473165280685,2788.1,0.1
"895",2005,5.1564186238568,"South America_Northern","FoodDemand_Group5","Ambrosia","Pcal/year","FoodDemand_Staples",2.86005344798196,2788.1,0.1
"896",2005,6.5413750892555,"South America_Northern","FoodDemand_Group6","Ambrosia","Pcal/year","FoodDemand_Staples",2.56268454439365,2788.1,0.1
"897",2005,8.0226154813718,"South America_Northern","FoodDemand_Group7","Ambrosia","Pcal/year","FoodDemand_Staples",2.34112619402351,2788.1,0.1
"898",2005,10.046566727188,"South America_Northern","FoodDemand_Group8","Ambrosia","Pcal/year","FoodDemand_Staples",2.13002704170482,2788.1,0.1
"899",2005,13.4555561499644,"South America_Northern","FoodDemand_Group9","Ambrosia","Pcal/year","FoodDemand_Staples",1.90181144660207,2788.1,0.1
"900",2005,29.6959444345617,"South America_Northern","FoodDemand_Group10","Ambrosia","Pcal/year","FoodDemand_Staples",1.57780373223919,2788.1,0.1
"901",2005,0.4704867386037,"South America_Southern","FoodDemand_Group1","Ambrosia","Pcal/year","FoodDemand_Staples",5.56898152340728,7625.3,0.1
"902",2005,1.0801804993308,"South America_Southern","FoodDemand_Group2","Ambrosia","Pcal/year","FoodDemand_Staples",7.49794037749805,7625.3,0.1
"903",2005,1.5714690334938,"South America_Southern","FoodDemand_Group3","Ambrosia","Pcal/year","FoodDemand_Staples",6.84291846861316,7625.3,0.1
"904",2005,2.1316985712918,"South America_Southern","FoodDemand_Group4","Ambrosia","Pcal/year","FoodDemand_Staples",6.164156594548,7625.3,0.1
"905",2005,2.8122785551476,"South America_Southern","FoodDemand_Group5","Ambrosia","Pcal/year","FoodDemand_Staples",5.56801286665531,7625.3,0.1
"906",2005,3.6022900689468,"South America_Southern","FoodDemand_Group6","Ambrosia","Pcal/year","FoodDemand_Staples",5.09305584750647,7625.3,0.1
"907",2005,4.6706770856655,"South America_Southern","FoodDemand_Group7","Ambrosia","Pcal/year","FoodDemand_Staples",4.66543009417785,7625.3,0.1
"908",2005,6.230258436528,"South America_Southern","FoodDemand_Group8","Ambrosia","Pcal/year","FoodDemand_Staples",4.27379546553987,7625.3,0.1
"909",2005,9.8181287612163,"South America_Southern","FoodDemand_Group9","Ambrosia","Pcal/year","FoodDemand_Staples",3.80731414878821,7625.3,0.1
"910",2005,22.1264321952618,"South America_Southern","FoodDemand_Group10","Ambrosia","Pcal/year","FoodDemand_Staples",3.30169304241745,7625.3,0.1
"911",2005,0.24182386259958,"South Asia","FoodDemand_Group1","Ambrosia","Pcal/year","FoodDemand_Staples",5.61733148240899,21094.8,0.1
"912",2005,0.3560395845468,"South Asia","FoodDemand_Group2","Ambrosia","Pcal/year","FoodDemand_Staples",12.8623957704474,21094.8,0.1
"913",2005,0.43896691315458,"South Asia","FoodDemand_Group3","Ambrosia","Pcal/year","FoodDemand_Staples",17.0990397039914,21094.8,0.1
"914",2005,0.51284299258488,"South Asia","FoodDemand_Group4","Ambrosia","Pcal/year","FoodDemand_Staples",19.5270648756203,21094.8,0.1
"915",2005,0.59630041595763,"South Asia","FoodDemand_Group5","Ambrosia","Pcal/year","FoodDemand_Staples",21.182862659617,21094.8,0.1
"916",2005,0.69343961371878,"South Asia","FoodDemand_Group6","Ambrosia","Pcal/year","FoodDemand_Staples",22.1969070018164,21094.8,0.1
"917",2005,0.83479724438556,"South Asia","FoodDemand_Group7","Ambrosia","Pcal/year","FoodDemand_Staples",22.7006025682722,21094.8,0.1
"918",2005,1.07956699494615,"South Asia","FoodDemand_Group8","Ambrosia","Pcal/year","FoodDemand_Staples",22.3199317393255,21094.8,0.1
"919",2005,1.64244562772856,"South Asia","FoodDemand_Group9","Ambrosia","Pcal/year","FoodDemand_Staples",20.3160649186362,21094.8,0.1
"920",2005,3.53566676030937,"South Asia","FoodDemand_Group10","Ambrosia","Pcal/year","FoodDemand_Staples",16.1383607337189,21094.8,0.1
"921",2005,5.0037129044,"South Korea","FoodDemand_Group1","Ambrosia","Pcal/year","FoodDemand_Staples",10.7252070976657,4870.1,0.1
"922",2005,7.92085054544,"South Korea","FoodDemand_Group2","Ambrosia","Pcal/year","FoodDemand_Staples",11.349157212283,4870.1,0.1
"923",2005,9.78316680168,"South Korea","FoodDemand_Group3","Ambrosia","Pcal/year","FoodDemand_Staples",10.0731310722369,4870.1,0.1
"924",2005,11.46574904632,"South Korea","FoodDemand_Group4","Ambrosia","Pcal/year","FoodDemand_Staples",9.20020357188408,4870.1,0.1
"925",2005,13.17035551024,"South Korea","FoodDemand_Group5","Ambrosia","Pcal/year","FoodDemand_Staples",8.50312337536969,4870.1,0.1
"926",2005,15.05865016592,"South Korea","FoodDemand_Group6","Ambrosia","Pcal/year","FoodDemand_Staples",7.88807712490661,4870.1,0.1
"927",2005,17.33266612928,"South Korea","FoodDemand_Group7","Ambrosia","Pcal/year","FoodDemand_Staples",7.30372336070105,4870.1,0.1
"928",2005,20.35603516784,"South Korea","FoodDemand_Group8","Ambrosia","Pcal/year","FoodDemand_Staples",6.70948581888861,4870.1,0.1
"929",2005,25.14576929544,"South Korea","FoodDemand_Group9","Ambrosia","Pcal/year","FoodDemand_Staples",6.039837495943,4870.1,0.1
"930",2005,42.68304460136,"South Korea","FoodDemand_Group10","Ambrosia","Pcal/year","FoodDemand_Staples",4.8272343345143,4870.1,0.1
"931",2005,0.322098783704,"Southeast Asia","FoodDemand_Group1","Ambrosia","Pcal/year","FoodDemand_Staples",15.3808179295853,36839.9,0.1
"932",2005,0.574154908414,"Southeast Asia","FoodDemand_Group2","Ambrosia","Pcal/year","FoodDemand_Staples",34.9843956685967,36839.9,0.1
"933",2005,0.778592339259,"Southeast Asia","FoodDemand_Group3","Ambrosia","Pcal/year","FoodDemand_Staples",39.4508385070758,36839.9,0.1
"934",2005,0.9876395613555,"Southeast Asia","FoodDemand_Group4","Ambrosia","Pcal/year","FoodDemand_Staples",40.3053499322986,36839.9,0.1
"935",2005,1.2745558186225,"Southeast Asia","FoodDemand_Group5","Ambrosia","Pcal/year","FoodDemand_Staples",39.0238351006773,36839.9,0.1
"936",2005,1.6713766202295,"Southeast Asia","FoodDemand_Group6","Ambrosia","Pcal/year","FoodDemand_Staples",36.3052519610109,36839.9,0.1
"937",2005,2.2055683951465,"Southeast Asia","FoodDemand_Group7","Ambrosia","Pcal/year","FoodDemand_Staples",33.1897020340547,36839.9,0.1
"938",2005,3.2031931950545,"Southeast Asia","FoodDemand_Group8","Ambrosia","Pcal/year","FoodDemand_Staples",29.2660443772101,36839.9,0.1
"939",2005,5.0114371069875,"Southeast Asia","FoodDemand_Group9","Ambrosia","Pcal/year","FoodDemand_Staples",25.4822675177453,36839.9,0.1
"940",2005,13.386883271227,"Southeast Asia","FoodDemand_Group10","Ambrosia","Pcal/year","FoodDemand_Staples",20.486290958141,36839.9,0.1
"941",2005,5.944448326345,"Taiwan","FoodDemand_Group1","Ambrosia","Pcal/year","FoodDemand_Staples",1.28555929178083,2270.6,0.1
"942",2005,9.436155384735,"Taiwan","FoodDemand_Group2","Ambrosia","Pcal/year","FoodDemand_Staples",1.13440574643467,2270.6,0.1
"943",2005,11.677649805729,"Taiwan","FoodDemand_Group3","Ambrosia","Pcal/year","FoodDemand_Staples",1.08141288822784,2270.6,0.1
"944",2005,13.710979595106,"Taiwan","FoodDemand_Group4","Ambrosia","Pcal/year","FoodDemand_Staples",1.04716336947908,2270.6,0.1
"945",2005,15.777656542972,"Taiwan","FoodDemand_Group5","Ambrosia","Pcal/year","FoodDemand_Staples",1.02069484474982,2270.6,0.1
"946",2005,18.073889314035,"Taiwan","FoodDemand_Group6","Ambrosia","Pcal/year","FoodDemand_Staples",0.99783755094005,2270.6,0.1
"947",2005,20.849448793218,"Taiwan","FoodDemand_Group7","Ambrosia","Pcal/year","FoodDemand_Staples",0.976418420332998,2270.6,0.1
"948",2005,24.555040160632,"Taiwan","FoodDemand_Group8","Ambrosia","Pcal/year","FoodDemand_Staples",0.954808892650832,2270.6,0.1
"949",2005,30.460043072866,"Taiwan","FoodDemand_Group9","Ambrosia","Pcal/year","FoodDemand_Staples",0.930466840579186,2270.6,0.1
"950",2005,52.505689004362,"Taiwan","FoodDemand_Group10","Ambrosia","Pcal/year","FoodDemand_Staples",0.885272732891008,2270.6,0.1
"951",2005,4.368814274448,"USA","FoodDemand_Group1","Ambrosia","Pcal/year","FoodDemand_Staples",15.6752648890609,29873.3,0.1
"952",2005,8.607417519376,"USA","FoodDemand_Group2","Ambrosia","Pcal/year","FoodDemand_Staples",12.568299371571,29873.3,0.1
"953",2005,12.013947106096,"USA","FoodDemand_Group3","Ambrosia","Pcal/year","FoodDemand_Staples",11.5477034550368,29873.3,0.1
"954",2005,15.473002878944,"USA","FoodDemand_Group4","Ambrosia","Pcal/year","FoodDemand_Staples",10.9381110300096,29873.3,0.1
"955",2005,19.283285471008,"USA","FoodDemand_Group5","Ambrosia","Pcal/year","FoodDemand_Staples",10.5014027079257,29873.3,0.1
"956",2005,23.775370078928,"USA","FoodDemand_Group6","Ambrosia","Pcal/year","FoodDemand_Staples",10.153303414333,29873.3,0.1
"957",2005,29.489028430784,"USA","FoodDemand_Group7","Ambrosia","Pcal/year","FoodDemand_Staples",9.85277676827482,29873.3,0.1
"958",2005,37.578491004912,"USA","FoodDemand_Group8","Ambrosia","Pcal/year","FoodDemand_Staples",9.57264540428028,29873.3,0.1
"959",2005,51.033452243072,"USA","FoodDemand_Group9","Ambrosia","Pcal/year","FoodDemand_Staples",9.29041753102943,29873.3,0.1
"960",2005,110.585190992432,"USA","FoodDemand_Group10","Ambrosia","Pcal/year","FoodDemand_Staples",8.82785546483905,29873.3,0.1
"961",2010,0.15075355964796,"Africa_Eastern","FoodDemand_Group1","Ambrosia","Pcal/year","FoodDemand_Staples",0,25533.3,0.1
"962",2010,0.24830620521588,"Africa_Eastern","FoodDemand_Group2","Ambrosia","Pcal/year","FoodDemand_Staples",0.97590688152292,25533.3,0.1
"963",2010,0.31148655376356,"Africa_Eastern","FoodDemand_Group3","Ambrosia","Pcal/year","FoodDemand_Staples",5.48950296054112,25533.3,0.1
"964",2010,0.38492441511732,"Africa_Eastern","FoodDemand_Group4","Ambrosia","Pcal/year","FoodDemand_Staples",11.1059554326931,25533.3,0.1
"965",2010,0.46376705752416,"Africa_Eastern","FoodDemand_Group5","Ambrosia","Pcal/year","FoodDemand_Staples",15.699425414192,25533.3,0.1
"966",2010,0.55176793584012,"Africa_Eastern","FoodDemand_Group6","Ambrosia","Pcal/year","FoodDemand_Staples",18.9661658220138,25533.3,0.1
"967",2010,0.7149329524044,"Africa_Eastern","FoodDemand_Group7","Ambrosia","Pcal/year","FoodDemand_Staples",21.7191751848792,25533.3,0.1
"968",2010,1.00660962786156,"Africa_Eastern","FoodDemand_Group8","Ambrosia","Pcal/year","FoodDemand_Staples",22.1788218612111,25533.3,0.1
"969",2010,1.51484354843112,"Africa_Eastern","FoodDemand_Group9","Ambrosia","Pcal/year","FoodDemand_Staples",20.0595211387553,25533.3,0.1
"970",2010,3.581688153123,"Africa_Eastern","FoodDemand_Group10","Ambrosia","Pcal/year","FoodDemand_Staples",14.2148021440652,25533.3,0.1
"971",2010,1.4600578703192,"Africa_Northern","FoodDemand_Group1","Ambrosia","Pcal/year","FoodDemand_Staples",18.6992064111506,16839.5,0.1
"972",2010,2.2040557594952,"Africa_Northern","FoodDemand_Group2","Ambrosia","Pcal/year","FoodDemand_Staples",16.7789276351146,16839.5,0.1
"973",2010,2.6862192608296,"Africa_Northern","FoodDemand_Group3","Ambrosia","Pcal/year","FoodDemand_Staples",15.8783614972079,16839.5,0.1
"974",2010,3.1209812418736,"Africa_Northern","FoodDemand_Group4","Ambrosia","Pcal/year","FoodDemand_Staples",15.2411794047819,16839.5,0.1
"975",2010,3.5648138178336,"Africa_Northern","FoodDemand_Group5","Ambrosia","Pcal/year","FoodDemand_Staples",14.7164522744028,16839.5,0.1
"976",2010,4.0910832882488,"Africa_Northern","FoodDemand_Group6","Ambrosia","Pcal/year","FoodDemand_Staples",14.2152068315572,16839.5,0.1
"977",2010,4.7670669029976,"Africa_Northern","FoodDemand_Group7","Ambrosia","Pcal/year","FoodDemand_Staples",13.7090840245638,16839.5,0.1
"978",2010,5.7975204280272,"Africa_Northern","FoodDemand_Group8","Ambrosia","Pcal/year","FoodDemand_Staples",13.136108769569,16839.5,0.1
"979",2010,8.1776276865776,"Africa_Northern","FoodDemand_Group9","Ambrosia","Pcal/year","FoodDemand_Staples",12.3123812737557,16839.5,0.1
"980",2010,13.6817737437976,"Africa_Northern","FoodDemand_Group10","Ambrosia","Pcal/year","FoodDemand_Staples",11.4314999435454,16839.5,0.1
"981",2010,0.1397585603683,"Africa_Southern","FoodDemand_Group1","Ambrosia","Pcal/year","FoodDemand_Staples",0.551407035141392,13924.4,0.1
"982",2010,0.2390370170149,"Africa_Southern","FoodDemand_Group2","Ambrosia","Pcal/year","FoodDemand_Staples",1.78992010217807,13924.4,0.1
"983",2010,0.3480934678274,"Africa_Southern","FoodDemand_Group3","Ambrosia","Pcal/year","FoodDemand_Staples",5.95237976980849,13924.4,0.1
"984",2010,0.4486081872596,"Africa_Southern","FoodDemand_Group4","Ambrosia","Pcal/year","FoodDemand_Staples",9.4315603296422,13924.4,0.1
"985",2010,0.5889249260736,"Africa_Southern","FoodDemand_Group5","Ambrosia","Pcal/year","FoodDemand_Staples",12.1063068881768,13924.4,0.1
"986",2010,0.748331155674,"Africa_Southern","FoodDemand_Group6","Ambrosia","Pcal/year","FoodDemand_Staples",13.1923485159402,13924.4,0.1
"987",2010,1.0119174080514,"Africa_Southern","FoodDemand_Group7","Ambrosia","Pcal/year","FoodDemand_Staples",13.1731975819875,13924.4,0.1
"988",2010,1.4481258709818,"Africa_Southern","FoodDemand_Group8","Ambrosia","Pcal/year","FoodDemand_Staples",12.1490968619022,13924.4,0.1
"989",2010,2.3231361812203,"Africa_Southern","FoodDemand_Group9","Ambrosia","Pcal/year","FoodDemand_Staples",10.3631418626908,13924.4,0.1
"990",2010,6.12536723895,"Africa_Southern","FoodDemand_Group10","Ambrosia","Pcal/year","FoodDemand_Staples",7.54472291325378,13924.4,0.1
"991",2010,0.1079849942593,"Africa_Western","FoodDemand_Group1","Ambrosia","Pcal/year","FoodDemand_Staples",3.02741228229757,41530.1,0.1
"992",2010,0.2056957284225,"Africa_Western","FoodDemand_Group2","Ambrosia","Pcal/year","FoodDemand_Staples",4.45418619412417,41530.1,0.1
"993",2010,0.3053911165907,"Africa_Western","FoodDemand_Group3","Ambrosia","Pcal/year","FoodDemand_Staples",13.4048574547156,41530.1,0.1
"994",2010,0.4173980776226,"Africa_Western","FoodDemand_Group4","Ambrosia","Pcal/year","FoodDemand_Staples",26.0545160864972,41530.1,0.1
"995",2010,0.5896988032042,"Africa_Western","FoodDemand_Group5","Ambrosia","Pcal/year","FoodDemand_Staples",37.9062987363688,41530.1,0.1
"996",2010,0.8066256711524,"Africa_Western","FoodDemand_Group6","Ambrosia","Pcal/year","FoodDemand_Staples",42.586439382941,41530.1,0.1
"997",2010,1.0569873918159,"Africa_Western","FoodDemand_Group7","Ambrosia","Pcal/year","FoodDemand_Staples",42.5215897064537,41530.1,0.1
"998",2010,1.460207586083,"Africa_Western","FoodDemand_Group8","Ambrosia","Pcal/year","FoodDemand_Staples",39.6578951909846,41530.1,0.1
"999",2010,2.1272277977171,"Africa_Western","FoodDemand_Group9","Ambrosia","Pcal/year","FoodDemand_Staples",35.1359818811625,41530.1,0.1
"1000",2010,4.9838828210712,"Africa_Western","FoodDemand_Group10","Ambrosia","Pcal/year","FoodDemand_Staples",26.5597478681989,41530.1,0.1
"1001",2010,2.025330937443,"Argentina","FoodDemand_Group1","Ambrosia","Pcal/year","FoodDemand_Staples",3.11191910232254,4089.6,0.1
"1002",2010,3.838090585875,"Argentina","FoodDemand_Group2","Ambrosia","Pcal/year","FoodDemand_Staples",2.48513291341657,4089.6,0.1
"1003",2010,5.07808908285,"Argentina","FoodDemand_Group3","Ambrosia","Pcal/year","FoodDemand_Staples",2.27405716233482,4089.6,0.1
"1004",2010,6.453896998068,"Argentina","FoodDemand_Group4","Ambrosia","Pcal/year","FoodDemand_Staples",2.12414017135739,4089.6,0.1
"1005",2010,7.758847738215,"Argentina","FoodDemand_Group5","Ambrosia","Pcal/year","FoodDemand_Staples",2.02622572931122,4089.6,0.1
"1006",2010,9.601131219435,"Argentina","FoodDemand_Group6","Ambrosia","Pcal/year","FoodDemand_Staples",1.92929797235733,4089.6,0.1
"1007",2010,11.703223909545,"Argentina","FoodDemand_Group7","Ambrosia","Pcal/year","FoodDemand_Staples",1.85289990391289,4089.6,0.1
"1008",2010,14.726458340265,"Argentina","FoodDemand_Group8","Ambrosia","Pcal/year","FoodDemand_Staples",1.7783052592972,4089.6,0.1
"1009",2010,19.656928613478,"Argentina","FoodDemand_Group9","Ambrosia","Pcal/year","FoodDemand_Staples",1.70236314478012,4089.6,0.1
"1010",2010,37.259002574826,"Argentina","FoodDemand_Group10","Ambrosia","Pcal/year","FoodDemand_Staples",1.58638140477898,4089.6,0.1
"1011",2010,7.016924942928,"Australia_NZ","FoodDemand_Group1","Ambrosia","Pcal/year","FoodDemand_Staples",1.15816854487066,2652.5,0.1
"1012",2010,11.506452271245,"Australia_NZ","FoodDemand_Group2","Ambrosia","Pcal/year","FoodDemand_Staples",1.00184492404905,2652.5,0.1
"1013",2010,13.943463577364,"Australia_NZ","FoodDemand_Group3","Ambrosia","Pcal/year","FoodDemand_Staples",0.956103560369388,2652.5,0.1
"1014",2010,16.236276532524,"Australia_NZ","FoodDemand_Group4","Ambrosia","Pcal/year","FoodDemand_Staples",0.924634692706513,2652.5,0.1
"1015",2010,18.880214902077,"Australia_NZ","FoodDemand_Group5","Ambrosia","Pcal/year","FoodDemand_Staples",0.897103008563268,2652.5,0.1
"1016",2010,22.107280196548,"Australia_NZ","FoodDemand_Group6","Ambrosia","Pcal/year","FoodDemand_Staples",0.871744478419665,2652.5,0.1
"1017",2010,26.123108413502,"Australia_NZ","FoodDemand_Group7","Ambrosia","Pcal/year","FoodDemand_Staples",0.848281643765785,2652.5,0.1
"1018",2010,31.575589312035,"Australia_NZ","FoodDemand_Group8","Ambrosia","Pcal/year","FoodDemand_Staples",0.82527784309914,2652.5,0.1
"1019",2010,39.807872601202,"Australia_NZ","FoodDemand_Group9","Ambrosia","Pcal/year","FoodDemand_Staples",0.801644690319535,2652.5,0.1
"1020",2010,67.099817250575,"Australia_NZ","FoodDemand_Group10","Ambrosia","Pcal/year","FoodDemand_Staples",0.762417744949628,2652.5,0.1
"1021",2010,1.029699844992,"Brazil","FoodDemand_Group1","Ambrosia","Pcal/year","FoodDemand_Staples",13.8118592619935,19571.4,0.1
"1022",2010,1.9454383095,"Brazil","FoodDemand_Group2","Ambrosia","Pcal/year","FoodDemand_Staples",11.4467899880748,19571.4,0.1
"1023",2010,2.688406748664,"Brazil","FoodDemand_Group3","Ambrosia","Pcal/year","FoodDemand_Staples",10.1002230754211,19571.4,0.1
"1024",2010,3.467386567848,"Brazil","FoodDemand_Group4","Ambrosia","Pcal/year","FoodDemand_Staples",9.162041571978,19571.4,0.1
"1025",2010,4.346163450132,"Brazil","FoodDemand_Group5","Ambrosia","Pcal/year","FoodDemand_Staples",8.44041790773035,19571.4,0.1
"1026",2010,5.413669331112,"Brazil","FoodDemand_Group6","Ambrosia","Pcal/year","FoodDemand_Staples",7.83819448988417,19571.4,0.1
"1027",2010,6.843751497912,"Brazil","FoodDemand_Group7","Ambrosia","Pcal/year","FoodDemand_Staples",7.2946208681207,19571.4,0.1
"1028",2010,8.964219136068,"Brazil","FoodDemand_Group8","Ambrosia","Pcal/year","FoodDemand_Staples",6.77934153948558,19571.4,0.1
"1029",2010,12.834428877312,"Brazil","FoodDemand_Group9","Ambrosia","Pcal/year","FoodDemand_Staples",6.24498660344201,19571.4,0.1
"1030",2010,33.190836317184,"Brazil","FoodDemand_Group10","Ambrosia","Pcal/year","FoodDemand_Staples",5.39511464698491,19571.4,0.1
"1031",2010,6.98890313737,"Canada","FoodDemand_Group1","Ambrosia","Pcal/year","FoodDemand_Staples",1.543115578474,3414.8,0.1
"1032",2010,11.39887522774,"Canada","FoodDemand_Group2","Ambrosia","Pcal/year","FoodDemand_Staples",1.35871775239599,3414.8,0.1
"1033",2010,14.62253903649,"Canada","FoodDemand_Group3","Ambrosia","Pcal/year","FoodDemand_Staples",1.28930670986885,3414.8,0.1
"1034",2010,17.35620594631,"Canada","FoodDemand_Group4","Ambrosia","Pcal/year","FoodDemand_Staples",1.24910555346346,3414.8,0.1
"1035",2010,20.14145147707,"Canada","FoodDemand_Group5","Ambrosia","Pcal/year","FoodDemand_Staples",1.2184921737934,3414.8,0.1
"1036",2010,23.145906275778,"Canada","FoodDemand_Group6","Ambrosia","Pcal/year","FoodDemand_Staples",1.19308131117909,3414.8,0.1
"1037",2010,26.87246150974,"Canada","FoodDemand_Group7","Ambrosia","Pcal/year","FoodDemand_Staples",1.1688438341357,3414.8,0.1
"1038",2010,31.785325283228,"Canada","FoodDemand_Group8","Ambrosia","Pcal/year","FoodDemand_Staples",1.14491355665268,3414.8,0.1
"1039",2010,39.186857388118,"Canada","FoodDemand_Group9","Ambrosia","Pcal/year","FoodDemand_Staples",1.1193584397731,3414.8,0.1
"1040",2010,66.407474718156,"Canada","FoodDemand_Group10","Ambrosia","Pcal/year","FoodDemand_Staples",1.07152416665068,3414.8,0.1
"1041",2010,0.290341065924,"Central America and Caribbean","FoodDemand_Group1","Ambrosia","Pcal/year","FoodDemand_Staples",1.14486492643628,8098.4,0.1
"1042",2010,0.7122805692912,"Central America and Caribbean","FoodDemand_Group2","Ambrosia","Pcal/year","FoodDemand_Staples",6.255194922342,8098.4,0.1
"1043",2010,1.1100326373864,"Central America and Caribbean","FoodDemand_Group3","Ambrosia","Pcal/year","FoodDemand_Staples",6.208133483083,8098.4,0.1
"1044",2010,1.5394193627904,"Central America and Caribbean","FoodDemand_Group4","Ambrosia","Pcal/year","FoodDemand_Staples",5.64866711266036,8098.4,0.1
"1045",2010,2.0409848012736,"Central America and Caribbean","FoodDemand_Group5","Ambrosia","Pcal/year","FoodDemand_Staples",5.06590976117867,8098.4,0.1
"1046",2010,2.6694772086528,"Central America and Caribbean","FoodDemand_Group6","Ambrosia","Pcal/year","FoodDemand_Staples",4.52839321994107,8098.4,0.1
"1047",2010,3.5211802606344,"Central America and Caribbean","FoodDemand_Group7","Ambrosia","Pcal/year","FoodDemand_Staples",4.03578651079495,8098.4,0.1
"1048",2010,4.6952746187256,"Central America and Caribbean","FoodDemand_Group8","Ambrosia","Pcal/year","FoodDemand_Staples",3.60454664273363,8098.4,0.1
"1049",2010,7.3778438437704,"Central America and Caribbean","FoodDemand_Group9","Ambrosia","Pcal/year","FoodDemand_Staples",3.08371700660307,8098.4,0.1
"1050",2010,17.3207656315512,"Central America and Caribbean","FoodDemand_Group10","Ambrosia","Pcal/year","FoodDemand_Staples",2.48676299559929,8098.4,0.1
"1051",2010,0.4627590636672,"Central Asia","FoodDemand_Group1","Ambrosia","Pcal/year","FoodDemand_Staples",6.69439242983919,8153.4,0.1
"1052",2010,0.8070421836384,"Central Asia","FoodDemand_Group2","Ambrosia","Pcal/year","FoodDemand_Staples",8.32295765395458,8153.4,0.1
"1053",2010,1.0750701678048,"Central Asia","FoodDemand_Group3","Ambrosia","Pcal/year","FoodDemand_Staples",8.18008051643156,8153.4,0.1
"1054",2010,1.4316845030112,"Central Asia","FoodDemand_Group4","Ambrosia","Pcal/year","FoodDemand_Staples",7.70794372863476,8153.4,0.1
"1055",2010,1.915774722128,"Central Asia","FoodDemand_Group5","Ambrosia","Pcal/year","FoodDemand_Staples",7.09722957519629,8153.4,0.1
"1056",2010,2.6862225043488,"Central Asia","FoodDemand_Group6","Ambrosia","Pcal/year","FoodDemand_Staples",6.39200573939568,8153.4,0.1
"1057",2010,3.672523642704,"Central Asia","FoodDemand_Group7","Ambrosia","Pcal/year","FoodDemand_Staples",5.82026971409499,8153.4,0.1
"1058",2010,5.1410168994592,"Central Asia","FoodDemand_Group8","Ambrosia","Pcal/year","FoodDemand_Staples",5.31615119783578,8153.4,0.1
"1059",2010,7.7428413346304,"Central Asia","FoodDemand_Group9","Ambrosia","Pcal/year","FoodDemand_Staples",4.84693405436173,8153.4,0.1
"1060",2010,15.311464978608,"Central Asia","FoodDemand_Group10","Ambrosia","Pcal/year","FoodDemand_Staples",4.33436617094402,8153.4,0.1
"1061",2010,0.9989958057231,"China","FoodDemand_Group1","Ambrosia","Pcal/year","FoodDemand_Staples",175.448127453508,137631.5,0.1
"1062",2010,1.6037062099485,"China","FoodDemand_Group2","Ambrosia","Pcal/year","FoodDemand_Staples",175.442473959841,137631.5,0.1
"1063",2010,2.1251847072516,"China","FoodDemand_Group3","Ambrosia","Pcal/year","FoodDemand_Staples",169.419264932138,137631.5,0.1
"1064",2010,2.6752731108636,"China","FoodDemand_Group4","Ambrosia","Pcal/year","FoodDemand_Staples",155.748587293312,137631.5,0.1
"1065",2010,3.2961792784803,"China","FoodDemand_Group5","Ambrosia","Pcal/year","FoodDemand_Staples",144.06440580887,137631.5,0.1
"1066",2010,4.0280794070196,"China","FoodDemand_Group6","Ambrosia","Pcal/year","FoodDemand_Staples",133.8433650659,137631.5,0.1
"1067",2010,4.9492704734916,"China","FoodDemand_Group7","Ambrosia","Pcal/year","FoodDemand_Staples",124.491512022752,137631.5,0.1
"1068",2010,6.1713851030472,"China","FoodDemand_Group8","Ambrosia","Pcal/year","FoodDemand_Staples",115.748052985089,137631.5,0.1
"1069",2010,8.2078798217217,"China","FoodDemand_Group9","Ambrosia","Pcal/year","FoodDemand_Staples",106.251541955142,137631.5,0.1
"1070",2010,17.8131459787146,"China","FoodDemand_Group10","Ambrosia","Pcal/year","FoodDemand_Staples",92.278241021209,137631.5,0.1
"1071",2010,0.628347665108,"Colombia","FoodDemand_Group1","Ambrosia","Pcal/year","FoodDemand_Staples",3.53611754684989,4522.3,0.1
"1072",2010,1.347059677054,"Colombia","FoodDemand_Group2","Ambrosia","Pcal/year","FoodDemand_Staples",3.41352668175134,4522.3,0.1
"1073",2010,1.897651913858,"Colombia","FoodDemand_Group3","Ambrosia","Pcal/year","FoodDemand_Staples",3.03041272636958,4522.3,0.1
"1074",2010,2.521796564104,"Colombia","FoodDemand_Group4","Ambrosia","Pcal/year","FoodDemand_Staples",2.70787853132163,4522.3,0.1
"1075",2010,3.175362192332,"Colombia","FoodDemand_Group5","Ambrosia","Pcal/year","FoodDemand_Staples",2.47043241865458,4522.3,0.1
